@relation windata-weka.filters.unsupervised.attribute.Remove-R1

@attribute WIND numeric
@attribute IND numeric
@attribute RAIN numeric
@attribute IND.1 numeric
@attribute T.MAX numeric
@attribute IND.2 numeric
@attribute T.MIN numeric
@attribute T.MIN.G numeric

@data
13.46,0,13.8,0,6.6,0,0,1
8.38,4,0,0,6.8,0,4,2.5
14.92,0,1.8,0,8.5,0,0,?
12.04,0,1,0,7.4,0,5,4
4.42,0,5,0,7.8,1,-0.5,-3.2
10.29,0,7.4,0,8.4,0,2.5,?
3,0,3.7,0,8,0,7.3,3.8
6,0,0.3,0,6,0,5.4,1.2
4.12,0,8.7,0,7,1,-0.8,-6
17.29,0,7.8,0,5.4,1,-0.8,-3.5
14.04,0,13.5,0,7.6,1,-2.5,-7.5
17.12,0,0.2,0,7.5,0,1.2,-2.6
8.42,0,5.5,0,7.7,0,2,-2.5
12.54,0,7.9,0,12.9,1,-0.5,-4.9
5.04,0,8.3,0,13.4,0,7.5,7.8
3.42,0,0,0,9.8,0,9,6.3
3.42,0,0.1,0,11.9,0,6.7,0.7
8.92,0,0,0,13.9,0,8.1,5.5
14.09,0,0,0,11.8,0,8.7,-0.8
12.33,0,0.9,0,10.6,0,9.6,5
12.46,4,0,0,10.4,0,7,2.2
5.13,0,0.7,0,7.4,0,5.5,0.8
9.92,0,0.2,0,9.2,0,4.1,1.2
19.55,0,0.4,0,9.5,0,5.4,3.5
12.29,4,0,0,6.8,0,2,-1.5
15.29,0,3.7,0,5.8,0,1.4,-3
11.5,0,1.7,0,1.5,1,-1,-5.5
8.92,0,0.2,0,2.9,1,-1,-7.2
6.75,0,0,0,8.3,1,-0.5,-3.5
10.79,0,5.5,0,8.9,0,0.6,-3.8
17.5,0,2,0,5.5,0,2.2,-0.6
16.08,0,0,0,0,1,-0.5,-3
11.71,0,0,0,2.5,1,-5,-8.5
9.67,0,0,0,3.2,1,-4,-8.3
8.67,0,0.9,0,8.9,1,-3.5,-3.4
17.58,0,1.3,0,9,0,2.4,?
12.17,0,2.6,0,6.1,0,0.9,-2.9
8.08,0,2.5,0,3.2,1,-1.5,-7.5
7.08,0,0.3,0,2.8,1,-4.3,-6.4
6.34,0,1.2,0,3,1,-7.4,-12.9
4.58,0,0,0,1.8,1,-6,-7.1
4.08,0,0,0,2.5,1,-9,-13.2
10.88,0,0.1,0,3,1,-7,-11.2
27.71,0,0.2,0,3.2,1,-5.2,?
21.67,0,7.5,0,3,0,1.4,?
14.29,0,8.4,0,4.2,0,1,?
17.21,0,12,0,7.2,0,2.2,1.6
8.25,0,2.5,0,7.4,0,4,-0.2
5.91,0,0.6,0,5.3,0,4.8,1
1.08,0,0.2,0,6.2,0,4.5,3.6
4.92,0,0,0,5.2,0,3.9,1.3
6.38,0,0.1,0,4.2,0,2.8,0.9
12.46,0,0,0,5.2,0,2.2,-4
8.67,0,0,0,5.5,0,3,0
7.62,0,0,0,4.7,0,3.5,0.2
6.83,0,0,0,6.6,0,0.8,-2
11.21,0,0,0,6.3,1,-1.4,-8.5
7.17,0,0,0,7,0,2.4,-3.1
2.62,0,0,0,8.4,1,-4.7,-12.1
1.08,4,0,0,8.3,1,-4,-10.5
7.96,0,0,0,9.8,1,-3.3,-10.5
9,4,0,0,6.4,1,-1.6,-8.5
3.92,0,0.8,0,6.4,0,4.5,1
8.5,0,7.5,0,6.8,0,3.8,2
11.58,0,6.5,0,6,0,3.5,2.5
15.34,0,0,0,5.4,0,3.1,2.5
5.33,0,0,0,6.5,0,2.9,2.2
5.75,0,0,0,7.6,0,3.9,3.5
16.17,0,6.3,0,4.5,0,4,3.5
15,0,17.6,0,4.5,0,2.1,0.5
14.67,0,10,0,5.5,0,3.2,2
7.33,0,0.6,0,7.7,0,3.6,3
4.08,0,0.9,0,10.7,0,4.4,4.2
9.5,0,0,0,8.5,0,4.5,-1
14.92,0,0,0,6.8,0,3.2,0.2
9.75,0,0,0,3.4,0,1.8,-0.4
7.04,4,0,0,6.3,0,0.5,0
6.5,0,0,0,7.6,0,0,-6.2
5.37,0,0,0,6.4,1,-2.2,-9
5.33,4,0,0,5,0,2.4,-1
10.54,0,0,0,9.5,1,-3.5,-10.4
13.17,0,3.9,0,12,0,4.8,2.9
14.54,0,2.1,0,12,0,8.7,6.3
18.5,0,0.8,0,11.8,0,7.6,3
9.42,4,0,0,9.5,0,1.2,-2.5
5.46,0,0,0,9.6,1,-2,-6.8
4.96,0,0,0,11.2,0,1.8,-3.8
3.42,0,0,0,12.6,1,-2,-8
7.87,0,0,0,10.8,1,-0.8,-6.8
13.75,0,0,0,11,0,5,0
6.38,0,0,0,12.5,0,3.8,-3.2
5.04,0,0.2,0,18.6,0,1.5,-2.8
14.37,0,1.6,0,13,0,8,2.6
9.59,0,14,0,15.6,0,9,4.6
17.62,0,3.5,0,15.7,0,6,3.6
19.04,0,1,0,10.5,0,3,1
9.96,0,2.1,0,11.5,0,2.5,-1.5
14.5,0,2.9,0,14.7,0,4.2,-1.6
17.16,0,0,0,12.1,0,8.6,9.5
9.87,0,0,0,12.5,0,4,1
3.71,0,0,0,10.6,0,3.1,-0.8
8.67,0,0,0,12.1,0,2,-2
6.92,0,0,0,9.2,0,6.7,4.5
7.41,0,2,0,11.1,0,1.2,-2.7
12.83,0,14.5,0,8.6,0,5.5,5.5
12.71,0,0,0,8.5,0,3.4,-0.1
8.67,0,8.5,0,14.4,0,4.8,?
9.25,0,2,0,13.8,0,7.4,4
14.29,0,0.6,0,14.8,0,7.8,6
4.17,0,6.7,0,13.5,0,5.8,1
10.25,0,1,0,10.4,0,4.5,1.8
6.17,0,0,0,10.4,0,2.3,-0.6
4.71,0,0,0,10.3,0,2,-3
3.33,0,0,0,12.1,0,4.5,-0.6
4.08,0,0,0,11,0,4.5,0
11.38,0,14,0,10,0,7.4,2.4
5.71,0,4.2,0,11.8,0,6.8,6.4
4.08,0,0,0,12.8,2,7.5,6.8
2.83,0,7.8,0,13.6,0,7.7,-1
2.04,0,2.3,0,9,0,7.4,6.9
4.71,0,8.4,4,?,4,?,?
6.87,0,3,0,16.2,0,5.7,2.5
9.42,0,6,0,15.7,0,8,5.1
8.58,0,5.3,0,19.6,0,9.1,6.3
2.29,0,2.5,4,?,4,?,?
5.66,4,0,4,?,4,?,?
5.46,0,6.5,4,?,4,?,?
7.54,0,3.9,0,17.4,0,9.8,7
4.21,0,2.3,0,14.4,0,7,1
10.29,0,0.6,0,16.8,0,7,2.8
6.71,0,0.8,0,16,0,8,5.5
12.46,0,0,0,13.2,0,4.5,1.2
3.92,0,0,0,11.6,0,2.1,-3.1
1.96,0,1.5,0,12.8,0,6.5,1
4.17,0,0,0,16.5,0,9,3.5
3.25,0,0.4,0,14,0,5.6,-0.8
7.96,0,4.8,0,15.2,0,9.4,7.3
9.96,0,1.4,0,15.9,0,10.1,9
7.12,0,18,0,16,0,9.8,7
5.17,0,4.2,0,14,0,6.8,6
7.62,0,0.4,4,?,4,?,?
6.79,0,3,0,15.4,0,8.6,6.6
8.29,0,8.4,0,12.5,0,8.7,5.6
8.42,0,0.9,4,?,4,?,?
6.63,4,0,0,16.5,0,6.6,4.6
4.71,0,0.1,0,16.5,0,4.8,2.2
9.62,0,0.7,0,16.8,0,9,6
8.58,0,2.8,0,17.4,0,12.2,11.6
3.42,0,0,0,13.6,0,6,3.6
2.96,0,0,0,13.8,0,3.2,0
0.21,0,0,0,16,0,3,1.8
4.42,0,0,0,16.3,0,8.5,8.5
2.88,0,0,0,18.4,0,7.1,3.3
3.75,0,0,0,18.6,0,8.2,5.4
6.5,0,0,0,19.8,0,11,11
3.29,0,0,0,19.5,0,8.2,4.4
2.92,0,0,0,20.8,0,8.6,5.2
3.79,0,0,0,19.8,0,11.4,8.5
4.63,0,0,0,17.5,0,13,11.5
10.46,0,4.5,0,17.5,0,12.8,10
10.37,0,5.4,0,17.9,0,11.7,10.4
11.29,0,0.3,0,18.5,0,11.3,8.5
8.29,0,6.2,0,16.9,0,10.6,7.8
13.42,0,12.9,0,15.9,0,10.5,8.7
11.04,4,0,0,16.1,0,10.4,9.1
9.38,0,1,0,16.9,0,6,0.3
4.17,0,24.2,0,15.7,0,9.9,5.8
3.63,0,1.5,0,14.8,0,7.6,2.5
7,4,0,0,19.6,0,7.6,3
5.71,0,1.3,0,21.2,0,8.2,4
9.83,0,3.5,0,21.2,0,12.9,10.2
9.54,0,0,0,18.4,0,8.4,3.5
5.37,0,0,0,18,0,8.4,3.8
5.96,0,0,0,20,0,11.2,6.2
6.25,4,0,0,21,0,11.5,7.6
7.92,0,0,0,21.4,0,16.2,13.4
6,0,0.1,0,19.6,0,14,11.7
4.21,0,0,0,18.8,0,8.5,4.2
12.96,0,0,0,19.2,0,10.2,6.2
9.17,0,0,0,17,0,10,3
7.08,0,0.5,0,17.3,0,10,5.5
12.21,0,3.1,0,16.8,0,8,5
8.17,0,0.6,0,17.5,0,7.9,4.5
7.62,0,0,0,18.6,0,7.9,7.5
12.38,0,0,0,24.4,0,12.6,11.2
13.92,0,0,0,23.3,0,14.4,13
8.92,0,0,0,22,0,14.4,13
6.67,0,0,0,20.1,0,13.6,11.4
2.42,0,0,0,23,0,13.8,12.2
3.71,0,0,0,22.2,0,11.8,6.8
9,0,0,0,21.6,0,15.4,11.2
7.87,0,0,0,18.8,0,10.6,6.8
12.25,0,1,0,19.6,0,12.5,7
16.25,4,0,0,23.3,0,12.5,?
9.59,0,0,0,21.4,0,17,14.4
8,0,0,0,26,0,16,11
10.71,0,0.6,0,23,0,18,15
3.5,0,0.3,0,20.5,0,14,13
2.71,0,0,0,19.6,0,12,10.6
7.96,0,23.8,0,22.5,0,9.8,3.8
1.5,0,1,0,19.8,0,13.5,12.5
4.71,0,0,0,20.3,0,10.8,6.8
3.42,0,4.7,0,16.3,0,13.5,11
8.42,0,0,0,18.7,0,8.4,5.3
7.21,0,0,0,20.3,0,8,2
7.04,0,0,0,21.4,0,13.5,9.3
2.5,0,6.8,0,19.2,0,13.8,?
6.63,0,0,0,19.8,0,12.7,?
8,0,0,0,19.8,0,6.5,?
9.59,4,0,0,22.4,0,8.4,?
7.12,4,0,0,20.5,0,7.8,?
5.63,4,0,0,19.5,0,4.2,?
8.21,0,0,0,22.6,0,8.5,?
5.58,0,2,0,25,0,12,?
1.54,4,0,0,21.2,0,9.8,?
5.5,0,0,0,20,0,7,?
6.17,0,2.2,0,19.7,0,10.2,?
7.21,0,11.1,0,15.9,0,7.2,?
2.79,0,0,0,17.5,0,9,?
2.42,0,0,0,17.5,0,8.5,?
0.71,0,0,0,19.2,0,8,?
3.5,0,0,0,19.8,0,9.2,?
3.96,0,0,0,22.5,0,5.5,?
4.92,0,0,0,22,0,11.9,?
10.08,0,0.1,0,19.7,0,8.3,?
13.59,0,5.8,0,18,0,6.5,?
10.21,0,0,0,19.2,0,6.4,?
10.79,0,2.7,0,15.9,0,4.6,?
9.54,0,0,0,18.1,0,4.7,?
7.87,0,4.9,0,16.1,0,2.5,?
12.17,0,1.2,0,18.2,0,7,?
15.79,0,0,0,19,0,8,?
13,0,0,0,18.6,0,7.4,?
8.92,0,2,0,16.1,0,8.1,?
5.91,0,0,0,19.5,0,3.1,?
5.21,0,0,0,19.6,0,4,?
4.12,0,0,0,16.8,0,8.2,?
6.34,0,0,0,15,0,2.6,?
2.08,0,0,0,18.2,0,4,?
3.83,0,0,0,17.8,0,2.2,?
3.5,4,0,0,16.8,0,5.2,?
4.92,0,0,0,17.5,0,8.8,?
2.17,0,0,0,16,0,8.3,?
2.42,0,0,0,18,0,2.7,?
4,0,0,0,18.5,0,9,?
10.04,0,27.9,0,20.5,0,4.5,?
5.25,0,7.1,0,16,0,7.4,?
6.83,0,0.1,0,15,0,6.7,?
1.92,0,0,0,18,0,0.1,?
3.25,0,0,0,16.5,0,4.9,?
9.21,0,1.5,0,14.5,0,5.4,?
6.92,0,0.8,0,15.4,0,8.2,?
7.71,0,0.2,0,14.8,0,8.6,?
3.75,0,0.8,0,16.4,0,8.4,?
3.79,0,0,0,19,0,5.8,?
3.54,0,0,0,17.6,0,2.8,?
10.5,0,2.7,0,18,0,2.6,?
16.17,0,1,0,21.2,0,9.6,?
7.38,0,0.4,0,17.7,0,3.2,?
10.37,0,0,0,21.4,0,2.5,?
10.13,0,0,0,19,0,10.5,?
9.96,0,0,0,17.4,0,1.2,?
17.12,0,2,0,17.2,0,7,?
6.46,0,0,0,15.5,0,2.3,?
16.92,0,1.1,0,16.5,0,4,?
5.75,0,0,0,14,1,-3,?
11.38,0,0.1,0,14.1,0,2.3,?
7.33,0,0.6,0,15.4,4,?,?
16.42,0,1.8,0,17.8,4,?,?
7.38,0,0,0,16.1,4,?,?
8.08,0,0,0,18.5,4,?,?
7.25,0,0.4,0,17.5,4,?,?
8.04,0,0.7,0,17.4,4,?,?
10.79,0,0.2,0,17.4,4,?,?
14,4,0,0,21.2,4,?,?
4.25,4,0,0,20.2,4,?,?
1.17,4,0,0,20.5,4,?,?
3.58,4,0,0,17.8,4,?,?
10.63,0,0.2,0,16.2,4,?,?
11.92,0,3.8,0,18.6,4,?,?
11.5,0,0,2,16.9,4,?,?
16.13,4,0,0,18.3,4,?,?
9.87,0,0,0,18,4,?,?
14.37,0,0,0,16.6,4,?,?
4.33,0,0,0,16.6,4,?,?
1.04,0,0.1,0,16.5,4,?,?
1.38,0,0,0,12.6,4,?,?
1.5,0,0,0,14.7,4,?,?
3.33,0,0.6,0,16.1,4,?,?
13.88,0,1.3,0,16.1,4,?,?
13.42,0,1.7,2,15,4,?,?
12.54,0,0.3,0,15.9,0,8.5,?
9.29,4,0,0,16.4,0,14.3,?
4.04,4,0,0,15.5,0,12.4,?
8.25,0,0.1,0,16,0,12.5,?
7.46,0,0,0,11.8,0,3.5,?
11.58,4,0,0,13.2,0,5,?
8.25,4,0,0,12.4,0,7.4,?
13.37,4,0,0,15.6,0,8.2,0.2
19.41,0,10,0,17.5,0,12,11
4.75,0,20.5,0,9.5,0,9,8
10,0,0.1,0,7.4,0,2.6,-1.7
9.67,0,0,0,10,1,-0.2,-8
2.88,0,0,0,12.8,0,0.5,-7
11.29,0,1.2,0,10,1,-1.5,-9
18.16,0,3,0,8.4,1,-0.6,-0.8
10.71,0,4.6,0,7,0,4.4,-1
12.87,0,3.8,0,8.8,0,2.6,-1.5
5.79,0,15,0,6,0,5.5,0.5
7.04,0,0,0,5.5,0,0,-5
5.41,0,0,0,6.3,0,0.4,-5.9
4.29,0,1.2,0,3.6,1,-2.6,-9.7
9.79,0,0.7,0,6.6,1,-1,-4.3
11.96,0,0.8,0,6.5,1,-0.1,-6.6
10.25,4,0,0,8.8,1,-0.8,-6.5
16.25,4,0,0,12.6,0,0,-1.2
19.25,0,0.8,0,12.2,0,8.5,6.2
11.96,0,0.2,0,9,0,4.4,-0.4
2.96,0,15.4,0,7,0,3,-0.7
2.58,0,0,0,8.4,1,-0.4,-4.6
14.96,0,0,0,8.4,0,1.8,-2
8.92,0,1.1,0,6.2,1,-0.1,-4.5
9.5,0,0,0,6,1,-0.5,-6.5
8.21,0,0.3,0,6,1,-2.6,-10.5
13.17,0,0.5,0,8,1,-1,-1.2
12.38,0,0,0,2.5,1,-0.6,-6.5
9.5,0,0.1,0,3.8,1,-2.5,-7.4
7.71,0,1.4,0,8,1,-0.5,-3.5
8.96,0,0,0,8.9,0,3.6,-2
12.87,0,5.9,0,10.9,0,6,0.5
12.21,0,0.7,0,8.8,0,8,5
7.21,0,0,0,4.1,1,-0.1,-5.4
8,0,0.9,0,8.7,1,-1.1,-7.9
11.04,0,0.2,0,10.2,0,0.2,?
15.54,0,0.2,0,11.5,0,2.5,-3.6
7.25,4,0,0,10.6,0,9,6.8
5.5,4,0,0,9.6,0,6,-1.4
7.5,0,1.5,0,10.5,0,5.8,2.4
5.66,0,0.3,0,5.1,1,-0.7,-8.3
2.88,0,0.1,0,4.8,1,-4.5,-10
11.34,0,4.4,0,9,1,-5.8,-10.8
14.92,4,0,0,8.5,0,4.8,3
12.92,0,0,0,5,0,1.9,-1.6
7.12,0,5.2,0,5.8,1,-3,-10.4
17.67,0,7.1,0,5.5,1,-3,-4
10.13,0,7.6,0,6.3,0,1.5,?
11.79,0,0,0,9.8,0,2.8,1.6
8.75,0,11.1,0,12.3,0,0.6,-5.5
14.46,0,4.6,0,14.2,0,1,?
13.33,0,0.9,0,9.4,0,5.1,0.5
10.5,0,0.2,0,10.9,0,5.1,-0.9
4.96,0,0,0,7.5,0,5.2,-0.9
6.21,0,2.3,0,5.3,0,0.5,-4.7
5.25,0,0,0,3.3,1,-0.9,-6.5
3.04,0,0,0,4.8,1,-1.4,-8.2
9.71,4,0,0,5.6,1,-4.5,-11.1
14.29,4,0,0,4.8,0,1.5,0
16.79,4,0,0,5.5,0,0.5,0
14.58,4,0,0,4,0,3,0.2
9,0,0.3,0,5.6,0,1,-1.5
8.58,0,0.3,0,6.8,0,1.2,1.2
5.13,0,2,0,1.1,1,-1.5,-6
8.92,0,0.1,0,0.8,1,-6,-12
12.33,0,0.5,0,2.5,1,-6.1,-11.5
10.34,0,0,0,2.2,1,-3.2,-8
8.58,0,0.3,0,4.6,1,-8,-13.5
19.08,0,3.1,0,8,1,-8,?
13.54,0,6.4,0,8.8,0,2.4,0.5
4.63,0,2.7,0,8.8,0,4.4,-2.5
5.5,0,7.8,0,7.5,0,2.4,-2.2
6.13,0,3.3,0,7,0,5.5,5
11.29,0,8.7,0,9.3,1,-2.8,-9.6
9.62,0,1.1,0,9.2,0,5.9,3.8
6,0,1,0,8.2,0,5.6,1.1
3.83,0,1.3,0,7.5,0,4.9,4.8
16.54,0,6,0,11.3,0,4.6,-1
12.87,0,0.1,0,12,0,6,5.3
16.79,0,1.3,0,10.6,0,3,-5.5
9.96,0,0.6,0,12.2,0,6.5,-1
13.33,0,0.5,0,12.7,0,7,8
8.54,0,4.1,0,12.8,0,4.5,-1.8
11.29,0,0.4,0,8.5,0,5.4,3.5
11.08,0,2.6,0,9.8,0,2.5,-2.1
2.25,0,0.3,0,12,0,2.8,-2.6
7.04,0,0.1,0,8.6,0,2.5,-2.8
5.17,0,0.2,0,7.5,1,-1.2,-8
13.75,0,0,0,8,1,-1.5,-1
10.83,0,1,0,7.1,0,5.7,4.5
5.66,0,0,0,6.3,0,5.6,5
17.54,0,1.5,0,10.4,0,5.1,2.6
18.25,0,3,0,11.2,0,5,5
13.96,0,3.4,0,8,0,5.5,2
14.29,0,7.3,0,8.4,0,3,-0.9
5.63,0,0,0,4.3,0,0.6,-4.9
5.33,0,0,0,6.4,1,-2.3,-9
7.17,0,0.6,0,5.7,1,-3.3,-11.2
17.54,0,0,0,6.8,1,-2,?
15.5,0,3.2,0,6.5,0,2.6,-0.6
17,0,2.6,0,4.5,0,1.2,-2
10.83,0,0.1,0,6.2,0,0.8,-1.8
6.5,0,0.2,0,5.4,1,-2.4,-7.8
10.13,0,1.1,0,4,0,0.2,0.1
8.75,0,1.6,0,3.8,1,-4,-6
5.91,0,0.4,0,3.8,1,-2.2,-7.5
5.41,0,0.2,0,2.8,1,-1.2,-6
7.67,0,9.2,0,4,1,-0.7,-6
15.79,1,0.8,0,5.7,0,0.5,-0.8
13.5,0,2.8,0,8.5,0,0.9,-3
16.54,0,3.5,0,11.6,0,2.6,1
17.04,0,6,0,10.8,0,1.8,-1.5
21.96,0,6.8,0,11.5,0,2.9,?
16.88,0,3.4,0,8.5,0,6.6,4.4
15.29,0,0.1,0,8.9,0,2.4,0.2
15.29,0,1.8,0,7.6,0,1.6,-3.4
10.88,0,0,0,7.3,0,1,-1.5
4.33,0,0,0,7.3,1,-0.4,-6.2
7.67,0,1.3,0,5.9,1,-3.4,-10.4
6.42,0,0,0,6.1,0,2.4,-1.5
14.62,0,0.9,0,10.5,1,-1.4,-9.3
10.63,0,0.2,0,5.8,0,3.4,0.3
10.25,0,3.9,0,6.2,1,-2,-6.9
13.62,0,0,0,5.5,1,-0.3,-1.2
8.83,4,0,0,3.8,1,-1.9,-7
8.5,4,0,0,7,1,-0.8,-7.8
10.29,4,0,0,4.8,1,-1.8,-6.8
11.21,0,1.3,0,6.8,0,1,-1.5
7.25,0,0.9,0,6.6,0,1.4,-2.6
10.08,0,7.4,0,6.2,1,-1,-6
16.88,0,5.8,0,7.5,0,1,-0.1
14.37,0,2.3,0,5.6,0,1.5,-0.2
16.75,0,0,0,6,0,2.4,0
7.29,0,0,0,8.4,0,2.1,-3.5
8.33,0,0,0,10.2,0,3,-1
14.92,0,0.5,0,11.5,0,4.7,1.1
22.04,0,0.1,0,14,0,5,?
19.7,0,0.4,0,8.5,0,2,0.5
12.25,0,0.3,0,10.5,0,1.5,-2.5
15.29,0,0,0,14.6,0,5.4,?
7.38,0,6.8,0,9.3,0,7.4,4.6
5.25,0,0.3,0,10.5,1,-1,-7.1
11.34,0,1.3,0,8.8,0,4.4,-1.4
8.17,4,0,0,6.8,0,2.8,-1.8
4.25,0,0.2,0,9.8,1,-3,-9
11.58,0,0.2,0,9.8,1,-0.4,-2.6
11.92,0,0,0,7.5,1,-0.9,-6.7
13.46,4,0,0,12.1,0,3.2,-0.6
16.38,0,1.3,0,11.8,0,5.4,1.4
19,0,2,0,10.7,0,5.5,2.1
15.16,0,0.2,0,8.8,0,3.2,-0.6
13.08,0,0.2,0,6.8,1,-2,-7
10.83,0,0,0,9.7,1,-0.6,-7
12.04,0,0,0,10.7,0,2.4,-3
11.34,0,0.5,0,12.3,0,3.1,-2.2
14.25,0,2.5,0,11,0,4.5,-1.2
14.42,0,0,0,8.8,0,3.1,-0.6
8,0,0.5,0,8.5,1,-0.5,-7.3
7.46,0,0.5,0,8.2,0,0.1,-5.7
8.92,0,0,0,8.9,0,0.4,-4.5
6.25,0,8.6,0,8.4,0,1.4,-1.4
3.96,0,11.7,0,6.9,0,2.2,1.5
14.58,0,15.6,0,5.8,0,3.4,1.6
4.96,4,0,0,10.4,1,-0.2,-4.4
5.66,0,4,0,13.8,0,4,-0.2
9.71,0,5,0,16.4,0,7.8,8.4
13.17,0,0.1,0,15,0,11.4,10.1
11.75,0,2,0,17.2,0,11.2,7.6
11,0,3,0,14,0,6.8,3.6
11.08,0,1.1,0,11.4,0,2,-1.8
15.41,0,2.5,0,11.4,0,2.1,-1
14.58,0,7.6,0,13.8,0,4,?
19.55,0,3.2,0,14.5,0,8,8.1
16.21,4,0,0,12.4,0,8.5,7.6
6.92,0,15.7,0,12.5,0,0.9,-4.4
19.41,0,0.1,0,10.5,0,5,5.5
12.12,0,0,0,10.8,0,2,-3.5
7.33,0,0.5,0,10.2,0,0,-5.9
13.83,0,1.6,0,11.1,0,2.9,-1.6
9.04,0,1.1,0,13.2,0,3,-1.9
8.29,0,0,0,16.3,0,6.5,7.4
12.75,0,0,0,18,0,10.3,6.7
16.66,0,0,0,19.8,0,10.4,10.4
9.71,0,0,0,16.5,0,10.1,5.7
9.25,4,0,0,15.4,0,10,2.5
6.79,0,0,0,15.8,0,9.8,8
3.37,0,8.1,0,12.2,0,9,6
5.91,0,0.6,0,14.2,0,8.1,4.8
7.92,4,0,0,17.5,0,9.5,6.2
12.5,0,0,0,11.4,0,8.2,7.6
10.21,0,0.7,0,12.8,0,9.2,8.8
5.75,0,0,0,13.8,0,9,8.8
7.25,0,0,0,17.5,0,8.4,2.5
2.54,0,0,0,17.5,0,5.4,-1
3.25,0,0,0,17,0,5.9,-0.9
3.83,0,0,0,16.4,0,8.4,2.6
7.17,0,0,0,15.4,0,8.1,1.5
2.79,0,0,0,16.6,0,9.3,2.2
8.54,0,0.5,0,18.8,0,12.4,6.6
12.04,0,0,0,16,0,9.4,9
15.83,0,0.6,0,18,0,8.7,4.8
17.37,0,0.2,0,14.8,0,8.5,4.6
8.87,0,0,0,17.1,0,7.9,3.7
8.75,0,0,0,18.4,0,9.2,5.5
10.08,0,2.2,0,17.9,0,10.9,6
14.17,0,0,0,17.6,0,10,4.2
13.37,0,0,0,19.5,0,10.6,6.1
6.46,0,0,0,20,0,10.3,4.2
5.33,0,0,0,15.6,0,10.5,7
6.04,0,0,0,16.6,0,8.5,0
10.58,0,0,0,16.6,0,9.4,6.2
13.37,0,0,0,21,0,12,8
4.12,0,0.5,0,17.2,0,11.4,10.4
6.5,0,0,0,19.6,0,12.2,8.4
6.75,0,0,0,23.6,0,11.9,6.3
11.08,0,0,0,19.4,0,11.2,3.5
8.33,0,0,0,18.5,0,10.4,3.5
5.91,0,0,0,19,0,9.8,1.7
5.04,0,0,0,21.5,0,10.4,5
3.42,0,0,0,21.5,0,11.8,6.5
1.46,0,0,0,23.5,0,11.5,10.5
1.63,0,0,0,25.3,0,11.4,11.4
2.42,0,0,0,22.5,0,13.6,9.9
2.25,0,0,0,18.2,0,13.5,10.9
3.13,0,0,0,20.9,0,13.1,11.5
5.21,0,0,0,19.4,0,13,8.4
1.75,0,0,0,22.4,0,8.6,4.5
9.25,0,0,0,16.8,0,10.8,8
11.96,0,1.3,0,18.6,0,12.2,10.4
2,0,2.3,0,19.5,0,13.5,12.5
2.42,0,0,0,21.2,0,13.8,13.2
7.21,0,0,0,19.8,0,14,12
15.41,0,1.1,0,18.4,0,13.2,?
8.92,0,1.6,0,20,0,11.4,9.6
8.33,0,2.8,0,18,0,10.5,8
14.5,0,0.4,0,19.2,0,13.4,13
9.29,0,0,0,19.5,0,10.7,8
7.83,0,2.2,0,18,0,13,9
4.79,0,10.2,0,18.5,0,12,7.5
13.67,0,1.5,0,17.2,0,12.5,11.2
15.92,0,1.4,0,16.8,0,10,8
7.87,0,2.2,0,16,0,9.8,5
19.95,0,2.2,0,16.1,0,10.5,8.3
18.29,0,0,0,16.7,0,10,7.4
9.42,0,0.2,0,18.8,0,9.1,5
12.12,0,0.3,0,19.5,0,13.8,13
9,0,0,0,23,0,12.1,8.6
7.08,0,0,0,22.6,0,15.4,13.7
3.21,0,0,0,20.2,0,12.2,6.1
6.34,0,5.4,0,22,0,14.9,9.4
12.62,0,0.4,0,16.7,0,10.5,8.9
10.79,0,3.8,0,18.3,0,9,5
15.87,0,0,0,18,0,12,8
17.5,0,0,0,24,0,13.4,11.9
14.58,0,3.7,0,18.4,0,12.9,10
12.87,0,0.3,0,16.4,0,9.4,8.8
12.46,0,0,0,17,0,8.6,5
7.41,0,0,0,20,0,8.7,4.1
8.71,0,0,0,22.6,0,12.6,9.6
11.04,0,2.5,0,21.8,0,13.9,12.5
8.21,0,0,0,17.8,0,12.5,11.5
9.33,0,0.5,0,15.5,0,7.6,4
9.17,0,0,0,16.1,0,7.4,2.4
5.79,0,5.5,0,19.6,0,5.8,-1
4.58,0,11.1,0,23.2,0,12.3,11.6
10.79,0,6,0,21.1,0,14.2,12.6
10.34,0,7.1,0,19,0,9.7,6.5
8.08,0,9.8,0,19,0,12.5,7.5
7.79,0,0.3,0,21.2,0,14.5,14
7.41,0,1,0,20,0,12,7.5
6.96,0,0,0,18.2,0,10,5
12.17,4,0,0,21.6,0,13,9.8
4.67,0,0.1,0,19.8,0,16,14.8
2.58,0,0,0,21,0,15.6,13.8
2.62,0,0,0,21.6,0,15,14.2
4.5,0,14.8,0,22.2,0,12.2,6.6
2.25,0,0.1,0,21.5,0,14.8,12.6
5.37,0,0.1,0,16.6,0,13.3,6.8
3.04,0,0.7,0,16.6,0,14.8,11.4
1.29,0,0,0,17,0,13,11
4.46,0,0,0,16.6,0,12.8,11.1
13.13,0,1.5,0,19.7,0,13,10.6
8.29,0,0.2,0,19.8,0,14.7,14.5
3.17,0,0,0,20,0,9.6,4.8
4.96,0,3.3,0,22.7,0,15.4,13
7.5,0,5.6,0,18.2,0,16.3,13.3
7.96,0,0.8,0,17.2,0,10,5
10.37,0,23.1,0,17.6,0,10.6,5.5
